"or","de","Time","acm_id","sch_id"
"91791","4410+McKinley+Ave+Los+Angeles+CA+90011",2371,50,6
"91791","3500+S.+Hill+St.+Los+Angeles+CA+90007",2215,50,8
"91791","1515+E.+104th+St.+Los+Angeles+CA+90002",2611,50,9
"91791","234+E+112TH+ST+LOS+ANGELES+CA+90061",2691,50,10
"91791","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1747,50,11
"91791","1319+E+41st+St.+Los+Angeles+Ca+90011",2178,50,12
"91791","1319+E+41st+St.+Los+Angeles+Ca+90011",2178,50,19
"91791","650+S.+Union+Ave.+Los+Angeles+CA+90017",2293,50,13
"91791","2265+E.+103rd+St+Los+Angeles+CA+90002",2532,50,14
"91791","325+E+111th+St+Los+Angeles+CA+90061",2667,50,15
"91791","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2428,50,16
"91791","1650+E.+104th+St.+Los+Angeles+CA+90002",2617,50,17
"91791","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1680,50,18
"91791","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2679,50,20
"91791","3201+W.+8th+St.+Los+Angeles+CA+90010",2574,50,21
"91791","1700+W+46TH+ST+Los+Angeles+CA+90062",2915,50,22
"91791","456+S+Mathews+St+Los+Angeles+CA+90033",1724,50,23
"91791","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2110,50,25
"91791","725+S.+Indiana+St.+Los+Angeles+CA+90023",1524,50,26
"91791","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2413,50,27
"91791","144+E+118th+St+Los+Angeles+CA+90061",2794,50,28
"91791","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2499,50,29
"91791","322+LUCAS+AVELOS+ANGELES+CA+90017",2255,50,30
"91791","322+LUCAS+AVELOS+ANGELES+CA+90017",2255,50,31
"91791","322+LUCAS+AVELOS+ANGELES+CA+90017",2255,50,32
"91791","322+LUCAS+AVELOS+ANGELES+CA+90017",2255,50,33
"90802","147+E.+107th+Street+Los+Angeles+CA+90003",1772,54,1
"90802","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1875,54,2
"90802","405+E+122nd+St+Los+Angeles+Ca+90061",1758,54,3
"90802","330+E.+93rd+St+Los+Angeles+CA+90003",1960,54,4
"90802","1575+W+2nd.+ST+Los+Angeles+CA+90026",2963,54,5
"90802","1575+W+2nd.+ST+Los+Angeles+CA+90026",2963,54,24
"90802","4410+McKinley+Ave+Los+Angeles+CA+90011",2291,54,6
"90802","3500+S.+Hill+St.+Los+Angeles+CA+90007",2193,54,8
"90802","1515+E.+104th+St.+Los+Angeles+CA+90002",1837,54,9
"90802","234+E+112TH+ST+LOS+ANGELES+CA+90061",1653,54,10
"90802","2510+E.+Sixth+St.+Los+Angeles+CA+90023",2228,54,11
"90802","1319+E+41st+St.+Los+Angeles+Ca+90011",2451,54,12
"90802","1319+E+41st+St.+Los+Angeles+Ca+90011",2451,54,19
"90802","650+S.+Union+Ave.+Los+Angeles+CA+90017",2824,54,13
"90802","2265+E.+103rd+St+Los+Angeles+CA+90002",1863,54,14
"90802","325+E+111th+St+Los+Angeles+CA+90061",1769,54,15
"90802","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2333,54,16
"90802","1650+E.+104th+St.+Los+Angeles+CA+90002",1806,54,17
"90802","1200+Plaza+del+Sol+Los+Angeles+CA+90033",2383,54,18
"90802","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2345,54,20
"90802","3201+W.+8th+St.+Los+Angeles+CA+90010",3040,54,21
"90802","1700+W+46TH+ST+Los+Angeles+CA+90062",2491,54,22
"90802","456+S+Mathews+St+Los+Angeles+CA+90033",2234,54,23
"90802","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2536,54,25
"90802","725+S.+Indiana+St.+Los+Angeles+CA+90023",1998,54,26
"90802","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",3015,54,27
"90802","144+E+118th+St+Los+Angeles+CA+90061",1732,54,28
"90802","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1692,54,29
"90802","322+LUCAS+AVELOS+ANGELES+CA+90017",2895,54,30
"90802","322+LUCAS+AVELOS+ANGELES+CA+90017",2895,54,31
"90802","322+LUCAS+AVELOS+ANGELES+CA+90017",2895,54,32
"90802","322+LUCAS+AVELOS+ANGELES+CA+90017",2895,54,33
"90043","147+E.+107th+Street+Los+Angeles+CA+90003",1202,128,1
"90043","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1359,128,2
"90043","405+E+122nd+St+Los+Angeles+Ca+90061",1386,128,3
"90043","330+E.+93rd+St+Los+Angeles+CA+90003",1279,128,4
"90043","1575+W+2nd.+ST+Los+Angeles+CA+90026",1658,128,5
"90043","1575+W+2nd.+ST+Los+Angeles+CA+90026",1658,128,24
"90043","4410+McKinley+Ave+Los+Angeles+CA+90011",1014,128,6
"90043","3500+S.+Hill+St.+Los+Angeles+CA+90007",906,128,8
"90043","1515+E.+104th+St.+Los+Angeles+CA+90002",1405,128,9
"90043","234+E+112TH+ST+LOS+ANGELES+CA+90061",1140,128,10
"90043","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1755,128,11
"90043","1319+E+41st+St.+Los+Angeles+Ca+90011",1216,128,12
"90043","1319+E+41st+St.+Los+Angeles+Ca+90011",1216,128,19
"90043","650+S.+Union+Ave.+Los+Angeles+CA+90017",1568,128,13
"90043","2265+E.+103rd+St+Los+Angeles+CA+90002",1593,128,14
"90043","325+E+111th+St+Los+Angeles+CA+90061",1294,128,15
"90043","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",661,128,16
"90043","1650+E.+104th+St.+Los+Angeles+CA+90002",1375,128,17
"90043","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1797,128,18
"90043","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",525,128,20
"90043","3201+W.+8th+St.+Los+Angeles+CA+90010",1413,128,21
"90043","1700+W+46TH+ST+Los+Angeles+CA+90062",366,128,22
"90043","456+S+Mathews+St+Los+Angeles+CA+90033",1771,128,23
"90043","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1225,128,25
"90043","725+S.+Indiana+St.+Los+Angeles+CA+90023",1787,128,26
"90043","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1719,128,27
"90043","144+E+118th+St+Los+Angeles+CA+90061",1297,128,28
"90043","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1396,128,29
"90043","322+LUCAS+AVELOS+ANGELES+CA+90017",1554,128,30
"90043","322+LUCAS+AVELOS+ANGELES+CA+90017",1554,128,31
"90043","322+LUCAS+AVELOS+ANGELES+CA+90017",1554,128,32
"90043","322+LUCAS+AVELOS+ANGELES+CA+90017",1554,128,33
"90063","147+E.+107th+Street+Los+Angeles+CA+90003",1687,59,1
"90063","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1530,59,2
"90063","405+E+122nd+St+Los+Angeles+Ca+90061",1527,59,3
"90063","330+E.+93rd+St+Los+Angeles+CA+90003",1719,59,4
"90063","1575+W+2nd.+ST+Los+Angeles+CA+90026",1382,59,5
"90063","1575+W+2nd.+ST+Los+Angeles+CA+90026",1382,59,24
"90063","4410+McKinley+Ave+Los+Angeles+CA+90011",1309,59,6
"90063","3500+S.+Hill+St.+Los+Angeles+CA+90007",1253,59,8
"90063","1515+E.+104th+St.+Los+Angeles+CA+90002",1515,59,9
"90063","234+E+112TH+ST+LOS+ANGELES+CA+90061",1557,59,10
"90063","2510+E.+Sixth+St.+Los+Angeles+CA+90023",469,59,11
"90063","1319+E+41st+St.+Los+Angeles+Ca+90011",1107,59,12
"90063","1319+E+41st+St.+Los+Angeles+Ca+90011",1107,59,19
"90063","650+S.+Union+Ave.+Los+Angeles+CA+90017",1366,59,13
"90063","2265+E.+103rd+St+Los+Angeles+CA+90002",1451,59,14
"90063","325+E+111th+St+Los+Angeles+CA+90061",1583,59,15
"90063","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1419,59,16
"90063","1650+E.+104th+St.+Los+Angeles+CA+90002",1445,59,17
"90063","1200+Plaza+del+Sol+Los+Angeles+CA+90033",645,59,18
"90063","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1566,59,20
"90063","3201+W.+8th+St.+Los+Angeles+CA+90010",1596,59,21
"90063","1700+W+46TH+ST+Los+Angeles+CA+90062",1732,59,22
"90063","456+S+Mathews+St+Los+Angeles+CA+90033",447,59,23
"90063","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1048,59,25
"90063","725+S.+Indiana+St.+Los+Angeles+CA+90023",401,59,26
"90063","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1471,59,27
"90063","144+E+118th+St+Los+Angeles+CA+90061",1636,59,28
"90063","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1324,59,29
"90063","322+LUCAS+AVELOS+ANGELES+CA+90017",1343,59,30
"90063","322+LUCAS+AVELOS+ANGELES+CA+90017",1343,59,31
"90063","322+LUCAS+AVELOS+ANGELES+CA+90017",1343,59,32
"90063","322+LUCAS+AVELOS+ANGELES+CA+90017",1343,59,33
"90062","147+E.+107th+Street+Los+Angeles+CA+90003",949,60,1
"90062","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1106,60,2
"90062","405+E+122nd+St+Los+Angeles+Ca+90061",1124,60,3
"90062","330+E.+93rd+St+Los+Angeles+CA+90003",1025,60,4
"90062","1575+W+2nd.+ST+Los+Angeles+CA+90026",1457,60,5
"90062","1575+W+2nd.+ST+Los+Angeles+CA+90026",1457,60,24
"90062","4410+McKinley+Ave+Los+Angeles+CA+90011",681,60,6
"90062","3500+S.+Hill+St.+Los+Angeles+CA+90007",571,60,8
"90062","1515+E.+104th+St.+Los+Angeles+CA+90002",1205,60,9
"90062","234+E+112TH+ST+LOS+ANGELES+CA+90061",945,60,10
"90062","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1451,60,11
"90062","1319+E+41st+St.+Los+Angeles+Ca+90011",879,60,12
"90062","1319+E+41st+St.+Los+Angeles+Ca+90011",879,60,19
"90062","650+S.+Union+Ave.+Los+Angeles+CA+90017",1321,60,13
"90062","2265+E.+103rd+St+Los+Angeles+CA+90002",1324,60,14
"90062","325+E+111th+St+Los+Angeles+CA+90061",1037,60,15
"90062","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",321,60,16
"90062","1650+E.+104th+St.+Los+Angeles+CA+90002",1188,60,17
"90062","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1581,60,18
"90062","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",177,60,20
"90062","3201+W.+8th+St.+Los+Angeles+CA+90010",1110,60,21
"90062","1700+W+46TH+ST+Los+Angeles+CA+90062",57,60,22
"90062","456+S+Mathews+St+Los+Angeles+CA+90033",1424,60,23
"90062","1921+S+Maple+Ave.+Los+Angeles+CA+90011",920,60,25
"90062","725+S.+Indiana+St.+Los+Angeles+CA+90023",1505,60,26
"90062","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1473,60,27
"90062","144+E+118th+St+Los+Angeles+CA+90061",1042,60,28
"90062","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1125,60,29
"90062","322+LUCAS+AVELOS+ANGELES+CA+90017",1291,60,30
"90062","322+LUCAS+AVELOS+ANGELES+CA+90017",1291,60,31
"90062","322+LUCAS+AVELOS+ANGELES+CA+90017",1291,60,32
"90062","322+LUCAS+AVELOS+ANGELES+CA+90017",1291,60,33
"90065","147+E.+107th+Street+Los+Angeles+CA+90003",2071,61,1
"90065","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2258,61,2
"90065","405+E+122nd+St+Los+Angeles+Ca+90061",2257,61,3
"90065","330+E.+93rd+St+Los+Angeles+CA+90003",2165,61,4
"90065","1575+W+2nd.+ST+Los+Angeles+CA+90026",1352,61,5
"90065","1575+W+2nd.+ST+Los+Angeles+CA+90026",1352,61,24
"90065","4410+McKinley+Ave+Los+Angeles+CA+90011",1849,61,6
"90065","3500+S.+Hill+St.+Los+Angeles+CA+90007",1634,61,8
"90065","1515+E.+104th+St.+Los+Angeles+CA+90002",2334,61,9
"90065","234+E+112TH+ST+LOS+ANGELES+CA+90061",2101,61,10
"90065","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1182,61,11
"90065","1319+E+41st+St.+Los+Angeles+Ca+90011",1767,61,12
"90065","1319+E+41st+St.+Los+Angeles+Ca+90011",1767,61,19
"90065","650+S.+Union+Ave.+Los+Angeles+CA+90017",1376,61,13
"90065","2265+E.+103rd+St+Los+Angeles+CA+90002",2515,61,14
"90065","325+E+111th+St+Los+Angeles+CA+90061",2163,61,15
"90065","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1681,61,16
"90065","1650+E.+104th+St.+Los+Angeles+CA+90002",2326,61,17
"90065","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1144,61,18
"90065","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1813,61,20
"90065","3201+W.+8th+St.+Los+Angeles+CA+90010",1654,61,21
"90065","1700+W+46TH+ST+Los+Angeles+CA+90062",1983,61,22
"90065","456+S+Mathews+St+Los+Angeles+CA+90033",1165,61,23
"90065","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1561,61,25
"90065","725+S.+Indiana+St.+Los+Angeles+CA+90023",1435,61,26
"90065","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",1366,61,27
"90065","144+E+118th+St+Los+Angeles+CA+90061",2200,61,28
"90065","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2278,61,29
"90065","322+LUCAS+AVELOS+ANGELES+CA+90017",1330,61,30
"90065","322+LUCAS+AVELOS+ANGELES+CA+90017",1330,61,31
"90065","322+LUCAS+AVELOS+ANGELES+CA+90017",1330,61,32
"90065","322+LUCAS+AVELOS+ANGELES+CA+90017",1330,61,33
"90274","147+E.+107th+Street+Los+Angeles+CA+90003",1659,129,1
"90274","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1771,129,2
"90274","405+E+122nd+St+Los+Angeles+Ca+90061",1635,129,3
"90274","330+E.+93rd+St+Los+Angeles+CA+90003",1855,129,4
"90274","1575+W+2nd.+ST+Los+Angeles+CA+90026",2836,129,5
"90274","1575+W+2nd.+ST+Los+Angeles+CA+90026",2836,129,24
"90274","4410+McKinley+Ave+Los+Angeles+CA+90011",2196,129,6
"90274","3500+S.+Hill+St.+Los+Angeles+CA+90007",2095,129,8
"90274","1515+E.+104th+St.+Los+Angeles+CA+90002",1917,129,9
"90274","234+E+112TH+ST+LOS+ANGELES+CA+90061",1498,129,10
"90274","2510+E.+Sixth+St.+Los+Angeles+CA+90023",2630,129,11
"90274","1319+E+41st+St.+Los+Angeles+Ca+90011",2349,129,12
"90274","1319+E+41st+St.+Los+Angeles+Ca+90011",2349,129,19
"90274","650+S.+Union+Ave.+Los+Angeles+CA+90017",2763,129,13
"90274","2265+E.+103rd+St+Los+Angeles+CA+90002",1958,129,14
"90274","325+E+111th+St+Los+Angeles+CA+90061",1611,129,15
"90274","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2196,129,16
"90274","1650+E.+104th+St.+Los+Angeles+CA+90002",1836,129,17
"90274","1200+Plaza+del+Sol+Los+Angeles+CA+90033",2705,129,18
"90274","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2206,129,20
"90274","3201+W.+8th+St.+Los+Angeles+CA+90010",2959,129,21
"90274","1700+W+46TH+ST+Los+Angeles+CA+90062",2309,129,22
"90274","456+S+Mathews+St+Los+Angeles+CA+90033",2687,129,23
"90274","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2412,129,25
"90274","725+S.+Indiana+St.+Los+Angeles+CA+90023",2401,129,26
"90274","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",3202,129,27
"90274","144+E+118th+St+Los+Angeles+CA+90061",1641,129,28
"90274","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1748,129,29
"90274","322+LUCAS+AVELOS+ANGELES+CA+90017",2793,129,30
"90274","322+LUCAS+AVELOS+ANGELES+CA+90017",2793,129,31
"90274","322+LUCAS+AVELOS+ANGELES+CA+90017",2793,129,32
"90274","322+LUCAS+AVELOS+ANGELES+CA+90017",2793,129,33
"90031","147+E.+107th+Street+Los+Angeles+CA+90003",1607,64,1
"90031","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1761,64,2
"90031","405+E+122nd+St+Los+Angeles+Ca+90061",1791,64,3
"90031","330+E.+93rd+St+Los+Angeles+CA+90003",1681,64,4
"90031","1575+W+2nd.+ST+Los+Angeles+CA+90026",797,64,5
"90031","1575+W+2nd.+ST+Los+Angeles+CA+90026",797,64,24
"90031","4410+McKinley+Ave+Los+Angeles+CA+90011",1353,64,6
"90031","3500+S.+Hill+St.+Los+Angeles+CA+90007",1152,64,8
"90031","1515+E.+104th+St.+Los+Angeles+CA+90002",1879,64,9
"90031","234+E+112TH+ST+LOS+ANGELES+CA+90061",1582,64,10
"90031","2510+E.+Sixth+St.+Los+Angeles+CA+90023",666,64,11
"90031","1319+E+41st+St.+Los+Angeles+Ca+90011",1272,64,12
"90031","1319+E+41st+St.+Los+Angeles+Ca+90011",1272,64,19
"90031","650+S.+Union+Ave.+Los+Angeles+CA+90017",914,64,13
"90031","2265+E.+103rd+St+Los+Angeles+CA+90002",2011,64,14
"90031","325+E+111th+St+Los+Angeles+CA+90061",1693,64,15
"90031","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1208,64,16
"90031","1650+E.+104th+St.+Los+Angeles+CA+90002",1830,64,17
"90031","1200+Plaza+del+Sol+Los+Angeles+CA+90033",652,64,18
"90031","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1343,64,20
"90031","3201+W.+8th+St.+Los+Angeles+CA+90010",1216,64,21
"90031","1700+W+46TH+ST+Los+Angeles+CA+90062",1490,64,22
"90031","456+S+Mathews+St+Los+Angeles+CA+90033",644,64,23
"90031","1921+S+Maple+Ave.+Los+Angeles+CA+90011",1088,64,25
"90031","725+S.+Indiana+St.+Los+Angeles+CA+90023",819,64,26
"90031","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",926,64,27
"90031","144+E+118th+St+Los+Angeles+CA+90061",1700,64,28
"90031","1940+E+111TH+St.+LOS+ANGELES+CA+90059",1779,64,29
"90031","322+LUCAS+AVELOS+ANGELES+CA+90017",958,64,30
"90031","322+LUCAS+AVELOS+ANGELES+CA+90017",958,64,31
"90031","322+LUCAS+AVELOS+ANGELES+CA+90017",958,64,32
"90031","322+LUCAS+AVELOS+ANGELES+CA+90017",958,64,33
"91335","147+E.+107th+Street+Los+Angeles+CA+90003",3682,130,1
"91335","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",3791,130,2
"91335","405+E+122nd+St+Los+Angeles+Ca+90061",3614,130,3
"91335","330+E.+93rd+St+Los+Angeles+CA+90003",3848,130,4
"91335","1575+W+2nd.+ST+Los+Angeles+CA+90026",3002,130,5
"91335","1575+W+2nd.+ST+Los+Angeles+CA+90026",3002,130,24
"91335","4410+McKinley+Ave+Los+Angeles+CA+90011",3657,130,6
"91335","3500+S.+Hill+St.+Los+Angeles+CA+90007",3349,130,8
"91335","1515+E.+104th+St.+Los+Angeles+CA+90002",3839,130,9
"91335","234+E+112TH+ST+LOS+ANGELES+CA+90061",3590,130,10
"91335","2510+E.+Sixth+St.+Los+Angeles+CA+90023",3025,130,11
"91335","1319+E+41st+St.+Los+Angeles+Ca+90011",3665,130,12
"91335","1319+E+41st+St.+Los+Angeles+Ca+90011",3665,130,19
"91335","650+S.+Union+Ave.+Los+Angeles+CA+90017",3144,130,13
"91335","2265+E.+103rd+St+Los+Angeles+CA+90002",3880,130,14
"91335","325+E+111th+St+Los+Angeles+CA+90061",3712,130,15
"91335","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",3307,130,16
"91335","1650+E.+104th+St.+Los+Angeles+CA+90002",3772,130,17
"91335","1200+Plaza+del+Sol+Los+Angeles+CA+90033",2984,130,18
"91335","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",3254,130,20
"91335","3201+W.+8th+St.+Los+Angeles+CA+90010",2960,130,21
"91335","1700+W+46TH+ST+Los+Angeles+CA+90062",3266,130,22
"91335","456+S+Mathews+St+Los+Angeles+CA+90033",2905,130,23
"91335","1921+S+Maple+Ave.+Los+Angeles+CA+90011",3303,130,25
"91335","725+S.+Indiana+St.+Los+Angeles+CA+90023",3141,130,26
"91335","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2562,130,27
"91335","144+E+118th+St+Los+Angeles+CA+90061",3556,130,28
"91335","1940+E+111TH+St.+LOS+ANGELES+CA+90059",3661,130,29
"91335","322+LUCAS+AVELOS+ANGELES+CA+90017",2884,130,30
"91335","322+LUCAS+AVELOS+ANGELES+CA+90017",2884,130,31
"91335","322+LUCAS+AVELOS+ANGELES+CA+90017",2884,130,32
"91335","322+LUCAS+AVELOS+ANGELES+CA+90017",2884,130,33
"91768","147+E.+107th+Street+Los+Angeles+CA+90003",2954,169,1
"91768","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2893,169,2
"91768","405+E+122nd+St+Los+Angeles+Ca+90061",2905,169,3
"91768","330+E.+93rd+St+Los+Angeles+CA+90003",3010,169,4
"91768","1575+W+2nd.+ST+Los+Angeles+CA+90026",2532,169,5
"91768","1575+W+2nd.+ST+Los+Angeles+CA+90026",2532,169,24
"91768","4410+McKinley+Ave+Los+Angeles+CA+90011",2565,169,6
"91768","3500+S.+Hill+St.+Los+Angeles+CA+90007",2446,169,8
"91768","1515+E.+104th+St.+Los+Angeles+CA+90002",2847,169,9
"91768","234+E+112TH+ST+LOS+ANGELES+CA+90061",2937,169,10
"91768","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1892,169,11
"91768","1319+E+41st+St.+Los+Angeles+Ca+90011",2361,169,12
"91768","1319+E+41st+St.+Los+Angeles+Ca+90011",2361,169,19
"91768","650+S.+Union+Ave.+Los+Angeles+CA+90017",2476,169,13
"91768","2265+E.+103rd+St+Los+Angeles+CA+90002",2889,169,14
"91768","325+E+111th+St+Los+Angeles+CA+90061",2917,169,15
"91768","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2638,169,16
"91768","1650+E.+104th+St.+Los+Angeles+CA+90002",2753,169,17
"91768","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1851,169,18
"91768","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2922,169,20
"91768","3201+W.+8th+St.+Los+Angeles+CA+90010",2717,169,21
"91768","1700+W+46TH+ST+Los+Angeles+CA+90062",2939,169,22
"91768","456+S+Mathews+St+Los+Angeles+CA+90033",1908,169,23
"91768","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2280,169,25
"91768","725+S.+Indiana+St.+Los+Angeles+CA+90023",1720,169,26
"91768","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2584,169,27
"91768","144+E+118th+St+Los+Angeles+CA+90061",3004,169,28
"91768","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2694,169,29
"91768","322+LUCAS+AVELOS+ANGELES+CA+90017",2451,169,30
"91768","322+LUCAS+AVELOS+ANGELES+CA+90017",2451,169,31
"91768","322+LUCAS+AVELOS+ANGELES+CA+90017",2451,169,32
"91768","322+LUCAS+AVELOS+ANGELES+CA+90017",2451,169,33
"90603","147+E.+107th+Street+Los+Angeles+CA+90003",2427,135,1
"90603","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",2308,135,2
"90603","405+E+122nd+St+Los+Angeles+Ca+90061",2312,135,3
"90603","330+E.+93rd+St+Los+Angeles+CA+90003",2518,135,4
"90603","1575+W+2nd.+ST+Los+Angeles+CA+90026",2798,135,5
"90603","1575+W+2nd.+ST+Los+Angeles+CA+90026",2798,135,24
"90603","4410+McKinley+Ave+Los+Angeles+CA+90011",2653,135,6
"90603","3500+S.+Hill+St.+Los+Angeles+CA+90007",2558,135,8
"90603","1515+E.+104th+St.+Los+Angeles+CA+90002",2257,135,9
"90603","234+E+112TH+ST+LOS+ANGELES+CA+90061",2356,135,10
"90603","2510+E.+Sixth+St.+Los+Angeles+CA+90023",2028,135,11
"90603","1319+E+41st+St.+Los+Angeles+Ca+90011",2455,135,12
"90603","1319+E+41st+St.+Los+Angeles+Ca+90011",2455,135,19
"90603","650+S.+Union+Ave.+Los+Angeles+CA+90017",2792,135,13
"90603","2265+E.+103rd+St+Los+Angeles+CA+90002",2298,135,14
"90603","325+E+111th+St+Los+Angeles+CA+90061",2344,135,15
"90603","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",2787,135,16
"90603","1650+E.+104th+St.+Los+Angeles+CA+90002",2233,135,17
"90603","1200+Plaza+del+Sol+Los+Angeles+CA+90033",2132,135,18
"90603","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",2940,135,20
"90603","3201+W.+8th+St.+Los+Angeles+CA+90010",2868,135,21
"90603","1700+W+46TH+ST+Los+Angeles+CA+90062",3089,135,22
"90603","456+S+Mathews+St+Los+Angeles+CA+90033",2034,135,23
"90603","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2366,135,25
"90603","725+S.+Indiana+St.+Los+Angeles+CA+90023",1834,135,26
"90603","152+N.+Vermont+Ave.+Los+Angeles+CA+90004",2917,135,27
"90603","144+E+118th+St+Los+Angeles+CA+90061",2410,135,28
"90603","1940+E+111TH+St.+LOS+ANGELES+CA+90059",2102,135,29
"90603","322+LUCAS+AVELOS+ANGELES+CA+90017",2746,135,30
"90603","322+LUCAS+AVELOS+ANGELES+CA+90017",2746,135,31
"90603","322+LUCAS+AVELOS+ANGELES+CA+90017",2746,135,32
"90603","322+LUCAS+AVELOS+ANGELES+CA+90017",2746,135,33
"90712","147+E.+107th+Street+Los+Angeles+CA+90003",1331,72,1
"90712","10915+S.+Mc+Kinley+Ave.+Los+Angeles+CA+90059",1339,72,2
"90712","405+E+122nd+St+Los+Angeles+Ca+90061",1298,72,3
"90712","330+E.+93rd+St+Los+Angeles+CA+90003",1517,72,4
"90712","1575+W+2nd.+ST+Los+Angeles+CA+90026",2517,72,5
"90712","1575+W+2nd.+ST+Los+Angeles+CA+90026",2517,72,24
"90712","4410+McKinley+Ave+Los+Angeles+CA+90011",1826,72,6
"90712","3500+S.+Hill+St.+Los+Angeles+CA+90007",1780,72,8
"90712","1515+E.+104th+St.+Los+Angeles+CA+90002",1291,72,9
"90712","234+E+112TH+ST+LOS+ANGELES+CA+90061",1207,72,10
"90712","2510+E.+Sixth+St.+Los+Angeles+CA+90023",1704,72,11
"90712","1319+E+41st+St.+Los+Angeles+Ca+90011",1942,72,12
"90712","1319+E+41st+St.+Los+Angeles+Ca+90011",1942,72,19
"90712","650+S.+Union+Ave.+Los+Angeles+CA+90017",2420,72,13
"90712","2265+E.+103rd+St+Los+Angeles+CA+90002",1337,72,14
"90712","325+E+111th+St+Los+Angeles+CA+90061",1327,72,15
"90712","4131+S+Vermont+Ave+Los+Angeles+Ca+90037",1878,72,16
"90712","1650+E.+104th+St.+Los+Angeles+CA+90002",1258,72,17
"90712","1200+Plaza+del+Sol+Los+Angeles+CA+90033",1770,72,18
"90712","4505+S.+Raymond+Ave.+Los+Angeles+CA+90037",1926,72,20
"90712","3201+W.+8th+St.+Los+Angeles+CA+90010",2697,72,21
"90712","1700+W+46TH+ST+Los+Angeles+CA+90062",2009,72,22
"90712","456+S+Mathews+St+Los+Angeles+CA+90033",1749,72,23
"90712","1921+S+Maple+Ave.+Los+Angeles+CA+90011",2078,72,25
"90712","725+S.+Indiana+St.+Los+Angeles+CA+90023",1406,72,26
