acm_id,Full.Name,Home.Address,School.Address,School,Commute.Time,Mode,Stutus,Commute.Rank
143,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3182,driving,OK,21
143,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3194,driving,OK,22
143,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3355,driving,OK,23
143,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3687,driving,OK,24
143,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3956,driving,OK,25
143,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3968,driving,OK,26
144,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,1133,driving,OK,1
144,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1785,driving,OK,2
144,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1905,driving,OK,3
144,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1906,driving,OK,4
144,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1921,driving,OK,5
144,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2003,driving,OK,6
144,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2094,driving,OK,7
144,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2096,driving,OK,8
144,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2107,driving,OK,9
144,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2216,driving,OK,10
144,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2271,driving,OK,11
144,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2281,driving,OK,12
144,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2309,driving,OK,13
144,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2349,driving,OK,14
144,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2412,driving,OK,15
144,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2452,driving,OK,16
144,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2454,driving,OK,17
144,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2500,driving,OK,18
144,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2644,driving,OK,19
144,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2656,driving,OK,20
144,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2704,driving,OK,21
144,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2794,driving,OK,22
144,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2799,driving,OK,23
144,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2897,driving,OK,24
144,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3237,driving,OK,25
144,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3485,driving,OK,26
145,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1220,driving,OK,1
145,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,1245,driving,OK,2
145,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,1634,driving,OK,3
145,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2105,driving,OK,4
145,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2171,driving,OK,5
145,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2273,driving,OK,6
145,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2334,driving,OK,7
145,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2356,driving,OK,8
145,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2486,driving,OK,9
145,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2521,driving,OK,10
145,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2555,driving,OK,11
145,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2585,driving,OK,12
145,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2621,driving,OK,13
145,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2927,driving,OK,14
145,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2963,driving,OK,15
145,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,3086,driving,OK,16
145,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3117,driving,OK,17
145,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,3157,driving,OK,18
145,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3181,driving,OK,19
145,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3288,driving,OK,20
145,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3380,driving,OK,21
145,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3497,driving,OK,22
145,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3625,driving,OK,23
145,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3675,driving,OK,24
145,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,4035,driving,OK,25
145,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4383,driving,OK,26
146,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,1540,driving,OK,1
146,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1903,driving,OK,2
146,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,1937,driving,OK,3
146,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2159,driving,OK,4
146,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2275,driving,OK,5
146,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,2333,driving,OK,6
146,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,2370,driving,OK,7
146,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2376,driving,OK,8
146,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,2460,driving,OK,9
146,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2504,driving,OK,10
146,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2592,driving,OK,11
146,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2598,driving,OK,12
146,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2653,driving,OK,13
146,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,2658,driving,OK,14
146,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2685,driving,OK,15
146,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2731,driving,OK,16
146,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2759,driving,OK,17
146,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2833,driving,OK,18
146,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2861,driving,OK,19
146,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2911,driving,OK,20
146,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2917,driving,OK,21
146,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2979,driving,OK,22
146,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3157,driving,OK,23
146,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3273,driving,OK,24
146,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,3596,driving,OK,25
146,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3889,driving,OK,26
147,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,100,driving,OK,1
147,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2276,driving,OK,2
147,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2693,driving,OK,3
147,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2785,driving,OK,4
147,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2860,driving,OK,5
147,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,3020,driving,OK,6
147,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,3071,driving,OK,7
147,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,3138,driving,OK,8
147,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,3143,driving,OK,9
147,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,3175,driving,OK,10
147,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,3242,driving,OK,11
147,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,3250,driving,OK,12
147,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,3293,driving,OK,13
147,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,3355,driving,OK,14
147,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3366,driving,OK,15
147,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,3411,driving,OK,16
147,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,3432,driving,OK,17
147,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,3435,driving,OK,18
147,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,3522,driving,OK,19
147,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,3548,driving,OK,20
147,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,3642,driving,OK,21
147,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,3797,driving,OK,22
147,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3824,driving,OK,23
147,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,3987,driving,OK,24
147,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,4148,driving,OK,25
147,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,4698,driving,OK,26
148,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,284,driving,OK,1
148,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,366,driving,OK,2
148,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,493,driving,OK,3
148,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,541,driving,OK,4
148,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,548,driving,OK,5
148,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,560,driving,OK,6
148,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,605,driving,OK,7
148,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,737,driving,OK,8
148,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,804,driving,OK,9
148,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,979,driving,OK,10
148,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1074,driving,OK,11
148,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1127,driving,OK,12
148,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1494,driving,OK,13
148,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1586,driving,OK,14
148,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1640,driving,OK,15
148,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1722,driving,OK,16
148,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1751,driving,OK,17
148,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1818,driving,OK,18
148,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1838,driving,OK,19
148,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2021,driving,OK,20
148,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2850,driving,OK,21
148,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2908,driving,OK,22
148,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3008,driving,OK,23
148,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3474,driving,OK,24
148,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3716,driving,OK,25
148,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3734,driving,OK,26
149,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,318,driving,OK,1
149,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,498,driving,OK,2
149,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,570,driving,OK,3
149,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,656,driving,OK,4
149,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,683,driving,OK,5
149,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,694,driving,OK,6
149,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,706,driving,OK,7
149,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,747,driving,OK,8
149,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,806,driving,OK,9
149,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1035,driving,OK,10
149,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1186,driving,OK,11
149,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1268,driving,OK,12
149,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1420,driving,OK,13
149,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1535,driving,OK,14
149,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,1577,driving,OK,15
149,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1810,driving,OK,16
149,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1833,driving,OK,17
149,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1843,driving,OK,18
149,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1891,driving,OK,19
149,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,2065,driving,OK,20
149,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2908,driving,OK,21
149,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2959,driving,OK,22
149,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,3070,driving,OK,23
149,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3472,driving,OK,24
149,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3525,driving,OK,25
149,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3862,driving,OK,26
150,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,750,driving,OK,1
150,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,867,driving,OK,2
150,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,992,driving,OK,3
150,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1048,driving,OK,4
150,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1080,driving,OK,5
150,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,1087,driving,OK,6
150,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1139,driving,OK,7
150,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1237,driving,OK,8
150,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1264,driving,OK,9
150,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1309,driving,OK,10
150,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,2065,driving,OK,11
150,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,2214,driving,OK,12
150,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,2367,driving,OK,13
150,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,2425,driving,OK,14
150,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2526,driving,OK,15
150,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,2545,driving,OK,16
150,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,2556,driving,OK,17
150,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,2619,driving,OK,18
150,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,2626,driving,OK,19
150,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,2684,driving,OK,20
150,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2698,driving,OK,21
150,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2879,driving,OK,22
150,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2915,driving,OK,23
150,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2974,driving,OK,24
150,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,3008,driving,OK,25
150,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3684,driving,OK,26
151,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1087,driving,OK,1
151,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1192,driving,OK,2
151,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1210,driving,OK,3
151,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1252,driving,OK,4
151,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1283,driving,OK,5
151,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1439,driving,OK,6
151,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1474,driving,OK,7
151,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1499,driving,OK,8
151,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,1532,driving,OK,9
151,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,1608,driving,OK,10
151,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1655,driving,OK,11
151,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,1730,driving,OK,12
151,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1739,driving,OK,13
151,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1772,driving,OK,14
151,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1927,driving,OK,15
151,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1929,driving,OK,16
151,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1939,driving,OK,17
151,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1985,driving,OK,18
151,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,2053,driving,OK,19
151,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2077,driving,OK,20
151,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,2186,driving,OK,21
151,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2213,driving,OK,22
151,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2258,driving,OK,23
151,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,2527,driving,OK,24
151,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2555,driving,OK,25
151,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2738,driving,OK,26
152,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,383,driving,OK,1
152,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,613,driving,OK,2
152,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,881,driving,OK,3
152,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,923,driving,OK,4
152,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,928,driving,OK,5
152,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,974,driving,OK,6
152,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1315,driving,OK,7
152,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,1334,driving,OK,8
152,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1416,driving,OK,9
152,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1417,driving,OK,10
152,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1509,driving,OK,11
152,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1512,driving,OK,12
152,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,1579,driving,OK,13
152,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,1601,driving,OK,14
152,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,1611,driving,OK,15
152,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,1708,driving,OK,16
152,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,1786,driving,OK,17
152,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2094,driving,OK,18
152,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2140,driving,OK,19
152,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,2278,driving,OK,20
152,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,2397,driving,OK,21
152,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,2548,driving,OK,22
152,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,2592,driving,OK,23
152,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,3018,driving,OK,24
152,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,3499,driving,OK,25
152,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,4304,driving,OK,26
153,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,342,driving,OK,1
153,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,402,driving,OK,2
153,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,437,driving,OK,3
153,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,502,driving,OK,4
153,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,704,driving,OK,5
153,,,244+E.+Pershing+Road+Chicago+IL+60653,Wendell Phillips Academy,1284,driving,OK,6
153,,,5630+South+Rockwell+Street+Chicago+IL+60629,Gage Park High School,1366,driving,OK,7
153,,,4214+S.+Saint+Lawrence+Ave+Chicago+IL+60653,Fuller School of Excellence,1430,driving,OK,8
153,,,1000+West+52nd+Street+Chicago+IL+60609,The Sherman School of Excellence,1432,driving,OK,9
153,,,4820+West+Walton+Chicago+IL+60651,McNair School of Excellence,1554,driving,OK,10
153,,,1040+N+Keeler+Ave+Chicago+IL+60651,Brian Piccolo Elementary School of Excellence,1577,driving,OK,11
153,,,6010+South+Throop+Street+Chicago+IL+60636,Anna R. Langford Community Academy,1602,driving,OK,12
153,,,5515+S+Lowe+Ave+Chicago+IL+60621,John Hope College Prepatory High School,1635,driving,OK,13
153,,,720+North+Lorel+Avenue+Chicago+IL+60644,Howe School of Excellence,1703,driving,OK,14
153,,,6006+S.+Peoria+St.+Chicago+IL+60621,Nicholson STEM Academy,1732,driving,OK,15
153,,,6550+S+Richmond+St+Chicago+IL+60629,Marquette School of Excellence,1746,driving,OK,16
153,,,6311+South+Calumet+Chicago+IL+60637,Dulles School of Excellence,1779,driving,OK,17
153,,,936+East+54th+St+Chicago+IL+60615,Kozminski Elementary Community Academy,1834,driving,OK,18
153,,,7240+S+Wabash+Ave+Chicago+IL+60619,Charles S Deneen School of Excellence,1998,driving,OK,19
153,,,7424+S+Morgan+St+Chicago+IL+60621,Amos Alonzo Stagg Elementary School of Excellence,2034,driving,OK,20
153,,,4343+West+Wrightwood+Chicago+IL+60639,Kelvyn Park High School,2085,driving,OK,21
153,,,6940+South+Merrill+Avenue+Chicago+IL+60649,O'Keeffe School of Excellence,2275,driving,OK,22
153,,,3601+North+Milwaukee+Avenue+Chicago+IL+60641,Schurz High School,2393,driving,OK,23
153,,,7736+S+Burnham+Ave+Chicago+IL+60647,Myra Bradwell School of Excellence,2442,driving,OK,24
153,,,32+E.+115th+Street+Chicago+IL+60628,Curtis School of Excellence,3028,driving,OK,25
153,,,6631+N+Bosworth+Ave+Chicago+IL+60626,Sullivan High School,3036,driving,OK,26
154,,,1420+S.+Albany+Chicago+IL+60623,Johnson School of Excellence,171,driving,OK,1
154,,,3615+West+16th+Street+Chicago+IL+60623,Dvorak School of Excellence,190,driving,OK,2
154,,,1313+S+Sacramento+Dr+Chicago+IL+60623,Collins Academy High School,199,driving,OK,3
154,,,2745+W+Roosevelt+Rd+Chicago+IL+60608,Chalmers School of Excellence,338,driving,OK,4
154,,,3711+West+Douglas+Boulevard+Chicago+IL+60612,Herzl School of Excellence,378,driving,OK,5
